ticker,yearReport,lengthReport,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Short-term investments (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Long-term loans receivables (Bn. VND),Fixed assets (Bn. VND),Investment in properties,Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Other Reserves,Undistributed earnings (Bn. VND),MINORITY INTERESTS,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),Short-term loans receivables (Bn. VND),"Inventories, Net (Bn. VND)",Other current assets (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Good will (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Budget sources and other funds,Investment and development funds (Bn. VND),Convertible bonds (Bn. VND),Balances with the SBV,Placements with and loans to other credit institutions,"Trading Securities, net",Trading Securities,Provision for diminution in value of Trading Securities,Derivatives and other financial liabilities,"Loans and advances to customers, net",Loans and advances to customers,Less: Provision for losses on loans and advances to customers,Investment Securities,Available-for Sales Securities,Held-to-Maturity Securities,Less: Provision for diminution in value of investment securities,Investments in associate companies,Less: Provision for diminuation in value of long term investments,Tangible fixed assets,Intagible fixed assets,Other Assets,Due to Gov and borrowings from SBV,Deposits and borrowings from other credit institutions,Deposits from customers,_Derivatives and other financial liabilities,"Funds received from Gov, international and other institutions",Convertible bonds/CDs and other valuable papers issued,Other liabilities,Capital,Reserves,Foreign Currency Difference reserve,Investment in joint ventures,Difference upon Assets Revaluation,Minority Interest
HPG,2016,4,18169854347204.0,4558660713505,693498769815.0,2386926010205.0,10247213245079.0,283555608600.0,15056701779891.0,2500000000.0,12670104393719,202756917580.0,78864136876,849163482349.0,33226556127095,13372600227415,12431329890031.0,941270337384.0,19853955899680,19853955899680.0,,9489760497926,105973657473,33226556127095,722329120353.0,0.0,10391513459256.0,125329020.0,8428749560000.0,8428749560000,522200000000.0,1036123955455.0,5938170638894.0,74833965964.0,647006412215.0,15702128365,22801827438.0,25301827438.0,0.0,0.0,1156415747213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2016,3,13826056759889.0,3282771484627,250497498639.0,2066481340275.0,7988920694672.0,237385741676.0,14642504279506.0,2500000000.0,12032301621293,204871489546.0,104676948589,872429083163.0,28468561039395,10400946595291,9375549655971.0,1025396939320.0,18067614444104,18067614444104.0,,7968988008002,105384347195,28468561039395,822581112162.0,0.0,8208921229994.0,2268512645.0,8428749560000.0,8428749560000,612200000000.0,267746613597.0,4988679516562.0,79990075881.0,656187845950.0,15702128365,14506182031.0,17006182031.0,0.0,0.0,891436091839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2016,2,13663819692533.0,3052404764799,519618866361.0,1479562580203.0,8332618659016.0,279614822154.0,14011555187883.0,5000000000.0,11884794959889,193610884551.0,110269010218,818442226915.0,27675374880416,10149618840821,9172721750928.0,976897089893.0,17525756039595,17525756039595.0,,8554019917353,77597403335,27675374880416,582384684717.0,0.0,8552332201189.0,2482093601.0,7329514190000.0,7329514190000,600000000000.0,115487829109.0,5250888350226.0,85146185799.0,596144049693.0,15702128365,12019383954.0,17019383954.0,0.0,0.0,891436091839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2016,1,11642970625581.0,2926138476017,831098188625.0,1705089375974.0,6033626509231.0,147018075734.0,13810667777221.0,5000000000.0,11318814491418,201989438046.0,113879529136,697909502758.0,25453638402802,10001984766658,9239506983566.0,762477783092.0,15451653636144,15451653636144.0,,6528037015942,29228901295,25453638402802,458251826219.0,0.0,6274915888364.0,2271130000.0,7329514190000.0,7329514190000,450000000000.0,264847386983.0,5997051668879.0,90302295716.0,518867864377.0,15702128365,11477883954.0,16477883954.0,0.0,0.0,891436091839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2015,4,11921851107292.0,2374928605865,758094875121.0,1608182018775.0,6937821177071.0,242824430460.0,13587493983230.0,5000000000.0,8210630017361,192494292820.0,102545479271,709047816834.0,25509345090522,11042258145729,9995032101178.0,1047226044551.0,14467086944793,14467086944793.0,,5549749512225,22876213661,25509345090522,390265827195.0,0.0,7208431796057.0,64254026.0,7329514190000.0,7329514190000,739000000000.0,50112574555.0,6119017325257.0,91091275173.0,534253509879.0,15702128365,11485258954.0,16485258954.0,0.0,0.0,891436091839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2015,3,12061988374463.0,2107094759286,966776464367.0,1968788052819.0,6810793303342.0,208535794649.0,12534926489246.0,0.0,8335625371250,190829191745.0,95973963372,785649619916.0,24596914863709,10532570871723,9327423129220.0,1205147742503.0,14064343991986,14064343991986.0,,5362456063217,23779168780,24596914863709,751806391268.0,0.0,7037238319799.0,2348381729.0,7329514190000.0,7329514190000,889000000000.0,67456978807.0,5894704004717.0,290963900005.0,422076829137.0,15702128365,11364921454.0,11364921454.0,0.0,0.0,674783632921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2015,2,11258195697218.0,2022505414440,1034746859860.0,1937013887797.0,6133970086408.0,129959448713.0,11709431500752.0,0.0,8393607521880,193000715807.0,92972991543,847279226491.0,22967627197970,9725543208479,8303337387467.0,1422205821012.0,13109319294222,13109319294222.0,,4431053034233,0,22967627197970,795134565077.0,0.0,6360369692266.0,2489062639.0,7329514190000.0,7329514190000,1177072326185.0,56107718299.0,5316167649541.0,321336627499.0,460785330253.0,15702128365,8787096454.0,8787096454.0,0.0,0.0,674783632921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2015,1,11503116480709.0,1453491349657,847156476686.0,1992830664670.0,7097489096674.0,112148893022.0,10401830751567.0,0.0,9271704369829,195172239869.0,74767387454,501435081516.0,21904947232276,9424536729101,8199830139948.0,1224706589153.0,12359127256713,12359127256713.0,,4657911056724,0,21904947232276,797434524930.0,0.0,7303021591293.0,3217840922.0,4886431750000.0,4886431750000,967072326185.0,50853634492.0,5528363856065.0,0.0,447037248407.0,15702128365,9507183602.0,7042317906.0,351709354993.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2014,4,11745429717382.0,2001780467705,531141791271.0,1719564145827.0,7385982501899.0,106960810680.0,10343675904462.0,0.0,9158124616833,197343763931.0,61184828523,544940612688.0,22089105621844,10123759154194,9096774122246.0,1026985031948.0,11876791198334,11796575339376.0,,4095359139387,0,22089105621844,457068881547.0,0.0,7600703758252.0,3462313488.0,4819081750000.0,4819081750000,930863752151.0,158911796301.0,5816983436809.0,0.0,483218729903.0,57187691074,0.0,0.0,382082082487.0,80215858958.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2014,3,10847243527197.0,1651561080358,1321443401770.0,488499529809.0,7204720579389.0,181018935871.0,10206621781010.0,0.0,8881527209575,192881972117.0,23470004101,639564674492.0,21053865308207,9431875124397,7954228269403.0,1477646854994.0,11475158361506,11475158361506.0,,3989645596960,0,21053865308207,0.0,0.0,7239382080744.0,12418297856.0,4819081750000.0,4819081750000,1385451947501.0,34074237954.0,5295678156614.0,0.0,564722275868.0,18049398194,749867913.0,749867913.0,468428052812.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2014,2,10185267661307.0,1429108292747,365935396771.0,1128668027025.0,7061231281217.0,200324663547.0,10164480042087.0,0.0,9058200385323,205889710475.0,21122734272,382325351441.0,20349747703394,9608604478109,8123652795206.0,1484951682903.0,10618288174026,10618288174026.0,,3132775409480,0,20349747703394,263090476680.0,0.0,7096154263680.0,11937205399.0,4819081750000.0,4819081750000,1396520571671.0,53318242096.0,4749489553472.0,0.0,313073135199.0,15702128365,749867913.0,749867913.0,496191992663.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2014,1,11110329506201.0,2195020257953,404610725404.0,1514200435375.0,6771400748851.0,225097338618.0,10559423169345.0,0.0,9154049472077,60884540548.0,21255298806,373204996958.0,21669752675546,11256741702433,9163716115422.0,2093025587011.0,10309475352863,10309475352863.0,,3452519008317,0,21669752675546,301846119771.0,0.0,6806573307953.0,15869622780.0,4190525330000.0,4190525330000,1561575768508.0,81529600081.0,5685729322599.0,0.0,310730650028.0,15702128365,449544155372.0,449544155372.0,500484705584.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2013,4,12287301998192.0,2267622390696,245493671402.0,1630722679686.0,7913085213700.0,230378042708.0,10673891739662.0,0.0,9187130524311,62002294764.0,21284513924,380858246946.0,22961193737854,13376797694849,11012050712534.0,2364746982315.0,9497763277869,9497763277869.0,,2705545725073,0,22961193737854,352068616679.0,0.0,7948364813960.0,26332427062.0,4190525330000.0,4190525330000,1849674148472.0,79676433981.0,5725709275613.0,0.0,326428533088.0,15702128365,449759238679.0,449759238679.0,572856921038.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2013,3,11805583231924.0,2014263312314,120433565257.0,1430328606016.0,7940583999513.0,299973748824.0,10722951190434.0,0.0,9051050856779,63120048984.0,25385022226,381168616305.0,22528534422358,12875532863468,10345316896096.0,2530215967372.0,9105588923836,9105588923836.0,,2417566171072,0,22528534422358,393926087693.0,0.0,7987569900980.0,32833431311.0,4190525330000.0,4190525330000,2056408322857.0,66747954509.0,5100528941087.0,0.0,328089583494.0,19609128365,449372088727.0,449372088727.0,752854557413.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2013,2,10883282075665.0,1385641109292,167413612457.0,1525711381918.0,7495545273158.0,308970698840.0,10269221212044.0,0.0,8583948703425,64237803200.0,25385022226,361797818492.0,21152503287709,11589078733834,9013227642019.0,2575851091815.0,9028295607495,9028295607495.0,,2341892864804,0,21152503287709,438646071883.0,0.0,7547546684618.0,28310278505.0,4190525330000.0,4190525330000,2102278038608.0,51996906849.0,4214175488425.0,0.0,313435172652.0,19609128365,449337970844.0,449337970844.0,784513893857.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPG,2013,1,9713924689615.0,996320633597,49683612457.0,1770193914441.0,6654921112213.0,242805416907.0,9479433752673.0,0.0,7737257713412,65355557415.0,26218497620,382256211529.0,19193358442288,10160698957084,6247446615287.0,3913252341797.0,9032659485204,8516718830334.0,,1830335887643,0,19193358442288,569932885949.0,0.0,6686446587977.0,26407782152.0,4190525330000.0,4190525330000,1892563018950.0,71940658184.0,4179507340081.0,0.0,314872500863.0,20409128365,449337970844.0,449337970844.0,819007801853.0,515940654870.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCB,2025,4,,4360821000000,,,,,,,12122934000000,0.0,3246622000000,,1192344137000000,1012842695000000,,,179501442000000,,7764086000000.0,62773576000000,9456938000000,1192344137000000,,,,,,70862404000000,,,,,,3215508000000,,,,,,,82162772000000.0,114958312000000.0,4815777000000.0,4816831000000.0,-1054000000.0,0.0,757118751000000.0,767617129000000.0,-10498378000000.0,145526404000000.0,145942288000000.0,0.0,-415884000000.0,32263000000.0,-1149000000.0,6343732000000.0,5779202000000.0,68001097000000.0,4323867000000.0,144982976000000.0,618911535000000.0,2416947000000.0,0.0,215330128000000.0,26877242000000.0,78626366000000.0,28644562000000.0,0.0,,,
TCB,2025,3,,4045689000000,,,,,,,12043529000000,0.0,3090646000000,,1129570458000000,950139865000000,,,179430593000000,,7764086000000.0,60833974000000,15397526000000,1129570458000000,,,,,,70648517000000,,,,,,3058955000000,,,,,,,77586460000000.0,92999089000000.0,3107148000000.0,3107429000000.0,-281000000.0,0.0,756078003000000.0,766709929000000.0,-10631926000000.0,139296462000000.0,139654417000000.0,0.0,-357955000000.0,32840000000.0,-1149000000.0,6099861000000.0,5943668000000.0,41282416000000.0,41254000000.0,146643879000000.0,595086941000000.0,1712153000000.0,0.0,181742521000000.0,24913117000000.0,78412544000000.0,24786549000000.0,0.0,,,
TCB,2025,2,,3666435000000,,,,,,,12192892000000,0.0,3057806000000,,1037645395000000,875818166000000,,,161827229000000,,7764086000000.0,54414630000000,4213219000000,1037645395000000,,,,,,70648517000000,,,,,,3058955000000,,,,,,,48485657000000.0,80845693000000.0,4138394000000.0,4139215000000.0,-821000000.0,0.0,700801926000000.0,710313010000000.0,-9511084000000.0,146985597000000.0,142072840000000.0,5400000000000.0,-487243000000.0,0.0,-1149000000.0,6274097000000.0,5918795000000.0,37427502000000.0,46920000000.0,137064303000000.0,545078843000000.0,1092859000000.0,0.0,172337642000000.0,20197599000000.0,78412544000000.0,24786836000000.0,0.0,,,
TCB,2025,1,,3789947000000,,,,,,,12119671000000,0.0,3102523000000,,989215993000000,835263328000000,,,153952665000000,,7764086000000.0,48167266000000,2586017000000,989215993000000,,,,,,70648517000000,,,,,,3103672000000,,,,,,,62698992000000.0,81883430000000.0,2280383000000.0,2280761000000.0,-378000000.0,0.0,655007208000000.0,663692866000000.0,-8685658000000.0,124378656000000.0,117928269000000.0,6900000000000.0,-449613000000.0,0.0,-1149000000.0,6429947000000.0,5689724000000.0,43901320000000.0,118379000000.0,135313705000000.0,531583052000000.0,688536000000.0,0.0,147933070000000.0,19626586000000.0,78412544000000.0,24786838000000.0,0.0,,,
TCB,2024,4,,3384770000000,,,,,,,12466885000000,0.0,3102523000000,,978798549000000,830858928000000,,,147939621000000,,7764086000000.0,42219306000000,2520466000000,978798549000000,,,,,,70648517000000,,,,,,3103672000000,,,,,,,54353153000000.0,84590474000000.0,9000644000000.0,9000895000000.0,-251000000.0,0.0,623634271000000.0,631724964000000.0,-8090693000000.0,148623636000000.0,142202792000000.0,6900000000000.0,-479156000000.0,0.0,-1149000000.0,6576699000000.0,5890186000000.0,39500565000000.0,11531000000.0,132239088000000.0,533392350000000.0,931231000000.0,0.0,140422321000000.0,23862407000000.0,78412544000000.0,24787305000000.0,0.0,,,
TCB,2024,3,,3608503000000,,,,,,,12752316000000,0.0,3047523000000,,927053345000000,782685363000000,,,144367982000000,,555997000000.0,51068780000000,1437445000000,927053345000000,,,,,,70450216000000,,,,,,3048672000000,,,,,,,40614749000000.0,90014293000000.0,4524314000000.0,4524314000000.0,0.0,269237000000.0,617924570000000.0,626290777000000.0,-8366207000000.0,102135236000000.0,97062825000000.0,5400000000000.0,-327589000000.0,0.0,-1149000000.0,6974513000000.0,5777803000000.0,51847838000000.0,20542000000.0,138462274000000.0,494954017000000.0,0.0,0.0,126061309000000.0,23187221000000.0,71006213000000.0,20845050000000.0,10494000000.0,,,
TCB,2024,2,,3638265000000,,,,,,,9626880000000,0.0,3047523000000,,908306700000000,769755043000000,,,138551657000000,,555997000000.0,45331275000000,1381928000000,908306700000000,,,,,,70450216000000,,,,,,3048672000000,,,,,,,28055094000000.0,88903726000000.0,4142658000000.0,4142658000000.0,0.0,170357000000.0,584713478000000.0,592083271000000.0,-7369793000000.0,113677245000000.0,114076318000000.0,0.0,-399073000000.0,0.0,-1149000000.0,3669412000000.0,5957468000000.0,72011233000000.0,410381000000.0,154612416000000.0,481860239000000.0,0.0,0.0,111985283000000.0,20886724000000.0,71006213000000.0,20845440000000.0,-13199000000.0,,,
TCB,2024,1,,3665067000000,,,,,,,9258648000000,0.0,3046245000000,,885653461000000,747780735000000,,,137872726000000,,555997000000.0,55234141000000,1372839000000,885653461000000,,,,,,35225108000000,,,,,,3047394000000,,,,,,,13587719000000.0,89074540000000.0,8967611000000.0,8967611000000.0,0.0,729249000000.0,552577121000000.0,559276885000000.0,-6699764000000.0,131188842000000.0,131568267000000.0,0.0,-379425000000.0,0.0,-1149000000.0,3593852000000.0,5664796000000.0,73476386000000.0,938925000000.0,172892747000000.0,458040690000000.0,0.0,0.0,93776798000000.0,22131575000000.0,36257461000000.0,45028418000000.0,-20133000000.0,,,
TCB,2023,4,,3620695000000,,,,,,,8892697000000,0.0,3046245000000,,849482012000000,717853947000000,,,131628065000000,,555997000000.0,49025144000000,1316833000000,849482012000000,,,,,,35225108000000,,,,,,3047394000000,,,,,,,27140592000000.0,104072320000000.0,4432778000000.0,4432778000000.0,0.0,143611000000.0,512513672000000.0,518641568000000.0,-6127896000000.0,104993945000000.0,105356248000000.0,0.0,-362303000000.0,0.0,-1149000000.0,3527586000000.0,5365111000000.0,80543424000000.0,131000000.0,153173002000000.0,454660779000000.0,0.0,0.0,84703300000000.0,25316735000000.0,36257461000000.0,45028627000000.0,0.0,,,
TCB,2023,3,,3505804000000,,,,,,,8572600000000,0.0,3046245000000,,781278666000000,654148880000000,,,127129786000000,,555997000000.0,46266763000000,1274127000000,781278666000000,,,,,,35172385000000,,,,,,3047394000000,,,,,,,27428542000000.0,69386021000000.0,5130241000000.0,5130241000000.0,0.0,1301270000000.0,469588515000000.0,475605589000000.0,-6017074000000.0,121243204000000.0,121592338000000.0,0.0,-349134000000.0,0.0,-1149000000.0,3610247000000.0,4962353000000.0,71981345000000.0,49571000000.0,159262494000000.0,409044572000000.0,0.0,0.0,61825221000000.0,23967022000000.0,36204797000000.0,43386280000000.0,-2181000000.0,,,
TCB,2023,2,,3112603000000,,,,,,,8742421000000,0.0,3046245000000,,732470169000000,610005199000000,,,122464970000000,,555997000000.0,41653820000000,1218365000000,732470169000000,,,,,,35172385000000,,,,,,3047394000000,,,,,,,7860356000000.0,71193282000000.0,1719515000000.0,1719515000000.0,0.0,221603000000.0,460753044000000.0,466546217000000.0,-5793173000000.0,107847625000000.0,108213465000000.0,0.0,-365840000000.0,0.0,-1149000000.0,3726005000000.0,5016416000000.0,67878596000000.0,136300000000.0,153625650000000.0,381946519000000.0,0.0,0.0,54957735000000.0,19338995000000.0,36204797000000.0,43386686000000.0,1302000000.0,,,
TCB,2023,1,,2852199000000,,,,,,,8274948000000,0.0,12813000000,,723517800000000,605552384000000,,,117965416000000,,555997000000.0,68979321000000,1169971000000,723517800000000,,,,,,35172385000000,,,,,,13962000000,,,,,,,15834434000000.0,66839068000000.0,78555000000.0,78555000000.0,0.0,0.0,460145233000000.0,465425345000000.0,-5280112000000.0,99071125000000.0,99437382000000.0,0.0,-366257000000.0,0.0,-1149000000.0,3655357000000.0,4619591000000.0,70304177000000.0,121611000000.0,151194118000000.0,387297891000000.0,974338000000.0,0.0,46729093000000.0,19235333000000.0,36204797000000.0,11606679000000.0,4648000000.0,,,
TCB,2022,4,,4215721000000,,,,,,,8411382000000,1053124000000.0,12813000000,,699032544000000,585607578000000,,,113424966000000,,555997000000.0,64482685000000,1128915000000,699032544000000,,,,,,35172385000000,,,,,,13962000000,,,,,,,11475590000000.0,82873754000000.0,961034000000.0,961034000000.0,0.0,0.0,415752256000000.0,420523705000000.0,-4771449000000.0,103651920000000.0,104031921000000.0,0.0,-380001000000.0,0.0,-1149000000.0,3696812000000.0,4714570000000.0,70517225000000.0,7826000000.0,167562969000000.0,358403785000000.0,1851213000000.0,0.0,34006619000000.0,23775166000000.0,36204797000000.0,11608569000000.0,0.0,,,
TCB,2022,3,,3025551000000,,,,,,,7281881000000,1062074000000.0,12813000000,,671353524000000,561454375000000,,,109899149000000,,0.0,64059161000000,1032378000000,671353524000000,,,,,,35172385000000,,,,,,13962000000,,,,,,,4708805000000.0,72296806000000.0,1434528000000.0,1435098000000.0,-570000000.0,243730000000.0,406148421000000.0,410545854000000.0,-4397433000000.0,103225630000000.0,103941897000000.0,0.0,-716267000000.0,0.0,-1149000000.0,3527356000000.0,3754525000000.0,71795190000000.0,5801000000.0,179152388000000.0,318918817000000.0,0.0,0.0,42858083000000.0,20519286000000.0,35648805000000.0,9151450000000.0,7355000000.0,,,
TCB,2022,2,,3204430000000,,,,,,,7220361000000,1071024000000.0,12813000000,,623738504000000,519263345000000,,,104475159000000,,0.0,58761195000000,962804000000,623738504000000,,,,,,35109148000000,,,,,,13962000000,,,,,,,4813822000000.0,72130842000000.0,831875000000.0,890551000000.0,-58676000000.0,61239000000.0,387775129000000.0,391823802000000.0,-4048673000000.0,97227579000000.0,98035844000000.0,0.0,-808265000000.0,0.0,-1149000000.0,3601276000000.0,3619085000000.0,49268818000000.0,2311000000.0,141200864000000.0,321633599000000.0,0.0,0.0,37122383000000.0,19304188000000.0,35585622000000.0,9151551000000.0,13987000000.0,,,
TCB,2022,1,,3276768000000,,,,,,,7265245000000,1079974000000.0,12813000000,,615270328000000,516684338000000,,,98585990000000,,0.0,52957670000000,884074000000,615270328000000,,,,,,35109148000000,,,,,,13962000000,,,,,,,8999152000000.0,72530371000000.0,3699101000000.0,3757777000000.0,-58676000000.0,338956000000.0,361815215000000.0,365742636000000.0,-3927421000000.0,120301385000000.0,121309714000000.0,200000000000.0,-1208329000000.0,0.0,-1149000000.0,3614371000000.0,3650874000000.0,35820407000000.0,223178000000.0,137998875000000.0,328914024000000.0,0.0,0.0,32730686000000.0,16817575000000.0,35585622000000.0,9155659000000.0,2965000000.0,,,
TCB,2021,4,,3578643000000,,,,,,,7224480000000,1088924000000.0,12813000000,,568811435000000,475755598000000,,,93055837000000,,0.0,47469491000000,844828000000,568811435000000,,,,,,35109148000000,,,,,,13962000000,,,,,,,4908529000000.0,70584154000000.0,5070812000000.0,5074479000000.0,-3667000000.0,293768000000.0,343605581000000.0,347341244000000.0,-3735663000000.0,97586088000000.0,98092062000000.0,200000000000.0,-705974000000.0,0.0,-1149000000.0,3628729000000.0,3595751000000.0,34724225000000.0,842000000.0,112458691000000.0,314752525000000.0,0.0,0.0,33679824000000.0,14863716000000.0,35585622000000.0,9155896000000.0,0.0,,,
TCB,2021,3,,3303309000000,,,,,,,7106005000000,1097874000000.0,12813000000,,541635295000000,453250854000000,,,88384441000000,,0.0,45261263000000,753240000000,541635295000000,,,,,,35109148000000,,,,,,13962000000,,,,,,,3395192000000.0,77627953000000.0,6080683000000.0,6116848000000.0,-36165000000.0,25202000000.0,317668922000000.0,321042016000000.0,-3373094000000.0,93253518000000.0,93660419000000.0,200000000000.0,-606901000000.0,0.0,-1149000000.0,3540181000000.0,3565824000000.0,31920037000000.0,15482000000.0,90348281000000.0,316376047000000.0,0.0,0.0,34002680000000.0,12508364000000.0,35585622000000.0,6784301000000.0,15000000.0,,,
